Date,Year,Quarter,Quarter_Label,Month,Month_Name,Year_Month,Week_of_Year,Day_of_Week,Day_Name,Is_Weekend,Data_Type,Actual_Sales,Forecasted_Sales,Lower_Bound,Upper_Bound,Trend
2016-10-01,2016,4,Q4 2016,10,October,2016-10,39,5,Saturday,1,Historical,781.414,2724.90202994134,-1524.1713754544498,6784.06922045798,1809.7444087305964
2016-10-02,2016,4,Q4 2016,10,October,2016-10,39,6,Sunday,1,Historical,18452.972,3306.242082296823,-680.2242398843907,7059.609112083989,1810.4665298972961
2016-10-03,2016,4,Q4 2016,10,October,2016-10,40,0,Monday,0,Historical,1680.696,3202.118752799236,-965.9229218763926,7053.361144068061,1811.1886510639958
2016-10-04,2016,4,Q4 2016,10,October,2016-10,40,1,Tuesday,0,Historical,5912.782,2331.918541723273,-1934.2255433463772,6310.889264285596,1811.910772230695
2016-10-06,2016,4,Q4 2016,10,October,2016-10,40,3,Thursday,0,Historical,830.4000000000001,1646.0678434505248,-2359.542032085366,5355.564180720626,1813.3550145640947
2016-10-07,2016,4,Q4 2016,10,October,2016-10,40,4,Friday,0,Historical,973.712,1496.5016847697773,-2456.7551200234266,5305.456910597819,1814.0771357307945
2016-10-08,2016,4,Q4 2016,10,October,2016-10,40,5,Saturday,1,Historical,561.5360000000001,825.0047062898918,-2907.9329798575095,4808.020431774231,1814.7992568974937
2016-10-09,2016,4,Q4 2016,10,October,2016-10,40,6,Sunday,1,Historical,546.92,1036.5024686958454,-2936.816273440916,4996.749347516847,1815.5213780641934
2016-10-10,2016,4,Q4 2016,10,October,2016-10,41,0,Monday,0,Historical,282.75300000000004,1312.2506005500761,-2428.628934326605,5010.507995192006,1816.2434992308931
2016-10-11,2016,4,Q4 2016,10,October,2016-10,41,1,Tuesday,0,Historical,33.064,1224.827423231867,-2645.63943042596,5234.676044262592,1816.9656203975928
2016-10-13,2016,4,Q4 2016,10,October,2016-10,41,3,Thursday,0,Historical,1650.618,1609.9717650623616,-2350.4414388454265,5531.762939727624,1818.4098627309925
2016-10-14,2016,4,Q4 2016,10,October,2016-10,41,4,Friday,0,Historical,3335.888,1691.8407603919977,-2211.3633738706517,6034.200494383112,1819.1319838976917
2016-10-15,2016,4,Q4 2016,10,October,2016-10,41,5,Saturday,1,Historical,1620.15,1176.5400844131016,-3305.847638684294,4922.1334744299,1819.8541050643914
2016-10-16,2016,4,Q4 2016,10,October,2016-10,41,6,Sunday,1,Historical,142.182,1340.7684029754028,-2849.931769966316,5259.422185611989,1820.5762262310911
2016-10-17,2016,4,Q4 2016,10,October,2016-10,42,0,Monday,0,Historical,2953.346,1262.7307627270286,-2772.7931674727197,5466.6801559958785,1821.2983473977908
2016-10-18,2016,4,Q4 2016,10,October,2016-10,42,1,Tuesday,0,Historical,307.92,718.0513017583085,-3228.5453311929027,4736.91249210493,1822.0204685644908
2016-10-20,2016,4,Q4 2016,10,October,2016-10,42,3,Thursday,0,Historical,946.174,1159.05383690384,-2979.6703919151378,5398.1513775274525,1823.4647108978897
2016-10-21,2016,4,Q4 2016,10,October,2016-10,42,4,Friday,0,Historical,7951.592,1691.1560507543857,-2309.893839932679,5942.513662566418,1824.1868320645895
2016-10-22,2016,4,Q4 2016,10,October,2016-10,42,5,Saturday,1,Historical,188.28,1561.103866424851,-2272.9099150807097,5379.891238878985,1824.9089532312892
2016-10-23,2016,4,Q4 2016,10,October,2016-10,42,6,Sunday,1,Historical,467.42199999999997,2026.318628900401,-1905.6060640764492,5918.093467290049,1825.6310743979889
2016-10-24,2016,4,Q4 2016,10,October,2016-10,43,0,Monday,0,Historical,1365.498,2291.7977501128385,-1548.610949164158,6446.683537111368,1826.3531955646886
2016-10-25,2016,4,Q4 2016,10,October,2016-10,43,1,Tuesday,0,Historical,783.96,2068.127555283856,-2052.4835227270373,6232.357403156319,1827.075316731388
2016-10-27,2016,4,Q4 2016,10,October,2016-10,43,3,Thursday,0,Historical,978.7900000000001,2008.201872186957,-2357.2690119690237,5841.144377841798,1828.5195590647875
2016-10-28,2016,4,Q4 2016,10,October,2016-10,43,4,Friday,0,Historical,2899.0209999999997,1884.659744480041,-2355.3359193611454,5944.61884320594,1829.2416802314867
2016-10-29,2016,4,Q4 2016,10,October,2016-10,43,5,Saturday,1,Historical,131.154,1516.0515696990824,-2559.458234777394,5724.94588419394,1829.9638013981867
2016-10-30,2016,4,Q4 2016,10,October,2016-10,43,6,Sunday,1,Historical,159.002,2404.458553691085,-1428.0665984580237,6318.144697242483,1830.6859225648864
2016-10-31,2016,4,Q4 2016,10,October,2016-10,44,0,Monday,0,Historical,3750.4990000000003,3398.5244371530694,-239.5903091397567,7531.2649664455375,1831.408043731586
2016-11-01,2016,4,Q4 2016,11,November,2016-11,44,1,Tuesday,0,Historical,453.374,3658.9736186076825,-560.712998892075,7246.977344802812,1832.1301648982858
2016-11-03,2016,4,Q4 2016,11,November,2016-11,44,3,Thursday,0,Historical,3802.7960000000003,3553.0881699158244,-244.03335954707268,7469.962665452027,1833.5744072316852
2016-11-04,2016,4,Q4 2016,11,November,2016-11,44,4,Friday,0,Historical,3888.8179999999998,3355.626227017973,-647.9315652250815,7145.107041559878,1834.2965281859479
2016-11-05,2016,4,Q4 2016,11,November,2016-11,44,5,Saturday,1,Historical,4266.8988,2796.8769928487277,-1361.963271084099,6734.013045344239,1835.0186491402105
2016-11-06,2016,4,Q4 2016,11,November,2016-11,44,6,Sunday,1,Historical,773.2560000000001,3123.3452906235066,-894.4834475023456,7309.961309439359,1835.7407700944732
2016-11-07,2016,4,Q4 2016,11,November,2016-11,45,0,Monday,0,Historical,3810.464,3289.522822948224,-658.0532924081945,7272.519558962737,1836.4628910487363
2016-11-08,2016,4,Q4 2016,11,November,2016-11,45,1,Tuesday,0,Historical,993.9000000000001,2959.952565787935,-1236.6006143738487,7128.3889909634545,1837.185012002999
2016-11-09,2016,4,Q4 2016,11,November,2016-11,45,2,Wednesday,0,Historical,479.97,2132.807544945525,-1584.3378339399574,6271.700349982971,1837.9071329572619
2016-11-10,2016,4,Q4 2016,11,November,2016-11,45,3,Thursday,0,Historical,4723.478,3398.5643798100396,-836.7346781685994,7279.202711029457,1838.6292539115245
2016-11-11,2016,4,Q4 2016,11,November,2016-11,45,4,Friday,0,Historical,4944.296,3639.379270351354,-322.01953253175157,7697.399565485541,1839.3513748657872
2016-11-12,2016,4,Q4 2016,11,November,2016-11,45,5,Saturday,1,Historical,4914.938,3108.429189349907,-649.9203703802758,6809.44694646517,1840.0734958200499
2016-11-13,2016,4,Q4 2016,11,November,2016-11,45,6,Sunday,1,Historical,2945.138,3175.73673927625,-1032.146650880611,7109.300865185479,1840.795616774313
2016-11-14,2016,4,Q4 2016,11,November,2016-11,46,0,Monday,0,Historical,2774.0620000000004,3092.4154575226817,-805.1269658720879,6778.435813193062,1841.5177377285756
2016-11-15,2016,4,Q4 2016,11,November,2016-11,46,1,Tuesday,0,Historical,2145.718,2609.90613358654,-1542.1420279548302,6719.2871082549,1842.2398586828388
2016-11-16,2016,4,Q4 2016,11,November,2016-11,46,2,Wednesday,0,Historical,36.72,1612.6007211545484,-2501.0068579473404,5431.584943474108,1842.9619796371014
2016-11-17,2016,4,Q4 2016,11,November,2016-11,46,3,Thursday,0,Historical,142.684,2698.8273108045996,-984.7835229475431,6558.056748384638,1843.684100591364
2016-11-18,2016,4,Q4 2016,11,November,2016-11,46,4,Friday,0,Historical,3958.9320000000002,2966.4505064041696,-781.7711521425492,6979.420793557229,1844.406221545627
2016-11-19,2016,4,Q4 2016,11,November,2016-11,46,5,Saturday,1,Historical,638.462,2832.733930477789,-1238.3515265474014,6763.522440283773,1845.1283424998896
2016-11-20,2016,4,Q4 2016,11,November,2016-11,46,6,Sunday,1,Historical,3070.333,3497.450905379846,-208.63240890029044,7340.679746935533,1845.8504634541523
2016-11-21,2016,4,Q4 2016,11,November,2016-11,47,0,Monday,0,Historical,1176.891,3845.5985777932215,-308.873202386614,7887.860087917718,1846.5725844084154
2016-11-22,2016,4,Q4 2016,11,November,2016-11,47,1,Tuesday,0,Historical,317.044,3475.0618078993916,-202.55400596124036,7477.639426874394,1847.294705362678
2016-11-23,2016,4,Q4 2016,11,November,2016-11,47,2,Wednesday,0,Historical,100.61599999999999,981.4746804072686,-2872.6436844894192,5002.741285893727,1848.0168263169408
2016-11-24,2016,4,Q4 2016,11,November,2016-11,47,3,Thursday,0,Historical,6394.5380000000005,3439.421711887417,-158.7090706660007,7202.859485758958,1848.7389472712036
2016-11-25,2016,4,Q4 2016,11,November,2016-11,47,4,Friday,0,Historical,7978.551,5310.317352262838,1581.6391871695726,9595.945131325574,1849.4610682254663
2016-11-26,2016,4,Q4 2016,11,November,2016-11,47,5,Saturday,1,Historical,8329.743,3928.1438203949415,-134.32943069711314,7879.447703733326,1850.1831891797294
2016-11-27,2016,4,Q4 2016,11,November,2016-11,47,6,Sunday,1,Historical,1651.239,2259.083744174318,-1677.7406534391102,6155.6906343880655,1850.905310133992
2016-11-28,2016,4,Q4 2016,11,November,2016-11,48,0,Monday,0,Historical,3428.372,3574.4616162948014,-352.48899220347806,7520.1901343178015,1851.6274310882548
2016-11-29,2016,4,Q4 2016,11,November,2016-11,48,1,Tuesday,0,Historical,300.592,2973.757523853355,-1318.6453282754135,6845.558621459576,1852.3495520425174
2016-11-30,2016,4,Q4 2016,11,November,2016-11,48,2,Wednesday,0,Historical,970.142,2120.5969650510074,-1881.0360293496205,5909.340627342124,1853.0716729967805
2016-12-01,2016,4,Q4 2016,12,December,2016-12,48,3,Thursday,0,Historical,7365.455,3771.99232383211,-234.00287599920765,7943.306979200101,1853.7937939510432
2016-12-02,2016,4,Q4 2016,12,December,2016-12,48,4,Friday,0,Historical,4684.616,4122.233457179095,535.4159360626653,7959.282456083901,1854.515914905306
2016-12-03,2016,4,Q4 2016,12,December,2016-12,48,5,Saturday,1,Historical,5269.816,3456.624481284326,-776.7476099139687,7349.619924674705,1855.2380358595688
2016-12-04,2016,4,Q4 2016,12,December,2016-12,48,6,Sunday,1,Historical,944.2860000000001,3367.798421447086,-819.7975371653238,7403.497824386003,1855.9601562193152
2016-12-05,2016,4,Q4 2016,12,December,2016-12,49,0,Monday,0,Historical,5267.004,3232.989953418095,-636.2304699371014,7197.324313540999,1856.6822765790619
2016-12-06,2016,4,Q4 2016,12,December,2016-12,49,1,Tuesday,0,Historical,3878.276,2759.032382226098,-1252.3609934930003,6760.963997506415,1857.4043969388088
2016-12-08,2016,4,Q4 2016,12,December,2016-12,49,3,Thursday,0,Historical,4709.095,2704.658936275602,-1247.8955620326265,6807.495453749154,1858.8486376583019
2016-12-09,2016,4,Q4 2016,12,December,2016-12,49,4,Friday,0,Historical,1855.483,2806.537648008237,-1290.9452640628003,6480.498073292799,1859.5707580180483
2016-12-10,2016,4,Q4 2016,12,December,2016-12,49,5,Saturday,1,Historical,3459.71,2495.7013432313174,-1357.1072630583124,6175.75910787155,1860.292878377795
2016-12-11,2016,4,Q4 2016,12,December,2016-12,49,6,Sunday,1,Historical,6102.25,3026.9673117416455,-954.922239649893,6817.540483779593,1861.0149987375414
2016-12-12,2016,4,Q4 2016,12,December,2016-12,50,0,Monday,0,Historical,1981.115,3329.408903340952,-672.4720017805907,7418.092089290042,1861.737119097288
2016-12-13,2016,4,Q4 2016,12,December,2016-12,50,1,Tuesday,0,Historical,1194.088,3022.990165513994,-846.7687297773482,6924.410299698819,1862.4592394570345
2016-12-14,2016,4,Q4 2016,12,December,2016-12,50,2,Wednesday,0,Historical,828.654,2115.040802402204,-2000.944769897546,6179.370229742473,1863.1813598167812
2016-12-15,2016,4,Q4 2016,12,December,2016-12,50,3,Thursday,0,Historical,2637.087,3321.424858905015,-798.167510542103,7131.279447007897,1863.9034801765276
2016-12-16,2016,4,Q4 2016,12,December,2016-12,50,4,Friday,0,Historical,628.5419999999999,3574.7245791943883,-250.79863963993435,7590.028836415609,1864.6256005362743
2016-12-17,2016,4,Q4 2016,12,December,2016-12,50,5,Saturday,1,Historical,12185.134,3148.4448782895415,-997.3463805465062,6823.146405005223,1865.3477208960212
2016-12-18,2016,4,Q4 2016,12,December,2016-12,50,6,Sunday,1,Historical,7051.35,3390.072976272551,-426.4129733229552,7101.40184908973,1866.0698412557674
2016-12-19,2016,4,Q4 2016,12,December,2016-12,51,0,Monday,0,Historical,815.1120000000001,3506.519393035461,-523.3495719378842,7490.204924878745,1866.7919616155139
2016-12-20,2016,4,Q4 2016,12,December,2016-12,51,1,Tuesday,0,Historical,134.54,3220.335775428055,-947.5107383308161,7123.519638698111,1867.5140819752605
2016-12-22,2016,4,Q4 2016,12,December,2016-12,51,3,Thursday,0,Historical,1043.128,1534.5599243608613,-2640.884920691847,5542.752974244287,1868.9583226947536
2016-12-23,2016,4,Q4 2016,12,December,2016-12,51,4,Friday,0,Historical,6965.857,3761.908473255962,9.603568608817302,7621.248633714589,1869.6804430545005
2016-12-24,2016,4,Q4 2016,12,December,2016-12,51,5,Saturday,1,Historical,1938.26,4975.234626290418,1142.6945490760256,8931.888984515423,1870.402563414247
2016-12-25,2016,4,Q4 2016,12,December,2016-12,51,6,Sunday,1,Historical,10488.055,6825.6483993215625,3343.562307452841,10795.277934373962,1871.1246837739936
2016-12-26,2016,4,Q4 2016,12,December,2016-12,52,0,Monday,0,Historical,1829.418,3789.7095862754663,-229.48269027959603,7654.982733052993,1871.84680413374
2016-12-27,2016,4,Q4 2016,12,December,2016-12,52,1,Tuesday,0,Historical,959.49,2205.49053732399,-1758.6804300894066,5896.531970222381,1872.5689244934867
2016-12-29,2016,4,Q4 2016,12,December,2016-12,52,3,Thursday,0,Historical,1277.68,1203.6155721631585,-2964.4048575700613,5120.724349416331,1874.0131652129799
2016-12-30,2016,4,Q4 2016,12,December,2016-12,52,4,Friday,0,Historical,773.774,2437.414857871061,-1668.2747310924626,6254.98567415266,1874.7352855727263
2016-12-31,2016,4,Q4 2016,12,December,2016-12,52,5,Saturday,1,Historical,731.768,2792.3619946294584,-940.2114780897521,6878.8966182866425,1875.457405932473
2017-01-01,2017,1,Q1 2017,1,January,2017-01,52,6,Sunday,1,Historical,1481.8280000000002,2315.0222026844617,-1244.1536242325767,6194.977395775945,1876.1795262922194
2017-01-02,2017,1,Q1 2017,1,January,2017-01,1,0,Monday,0,Historical,2079.554,2479.713206739247,-1234.8770274277988,6543.301418976677,1876.901646651966
2017-01-03,2017,1,Q1 2017,1,January,2017-01,1,1,Tuesday,0,Historical,2070.272,2225.131351092466,-1524.6568893420558,6105.056476895464,1877.6237670117125
2017-01-06,2017,1,Q1 2017,1,January,2017-01,1,4,Friday,0,Historical,33.74,996.5329753703817,-2939.4750056398293,5010.404490655651,1879.7901280909523
2017-01-07,2017,1,Q1 2017,1,January,2017-01,1,5,Saturday,1,Historical,3395.59,287.61916107195634,-3902.8075452443386,4361.00109391878,1880.5122484506987
2017-01-08,2017,1,Q1 2017,1,January,2017-01,1,6,Sunday,1,Historical,892.98,463.2257754895767,-3767.441523577455,4145.667986033015,1881.2343688104456
2017-01-09,2017,1,Q1 2017,1,January,2017-01,2,0,Monday,0,Historical,274.491,711.2453344292412,-2955.8558566012402,4434.113606046511,1881.9564891701923
2017-01-12,2017,1,Q1 2017,1,January,2017-01,2,3,Thursday,0,Historical,848.52,1340.378351009106,-2561.6009902295095,5506.880639738912,1884.1228502494318
2017-01-13,2017,1,Q1 2017,1,January,2017-01,2,4,Friday,0,Historical,4619.33,1477.9452801878006,-2628.342237724208,5338.967974879194,1884.8449706091785
2017-01-14,2017,1,Q1 2017,1,January,2017-01,2,5,Saturday,1,Historical,1056.038,935.7660845834974,-2910.6968343776125,5277.303540648875,1885.567090968925
2017-01-15,2017,1,Q1 2017,1,January,2017-01,2,6,Sunday,1,Historical,2140.28,1103.8897129091297,-2695.880961943936,5103.2189459287665,1886.2892113286716
2017-01-16,2017,1,Q1 2017,1,January,2017-01,3,0,Monday,0,Historical,6230.2919999999995,1036.9417673387568,-2947.0673272089944,4936.000517563736,1887.011331688418
2017-01-19,2017,1,Q1 2017,1,January,2017-01,3,3,Thursday,0,Historical,2013.715,793.7025637141555,-3279.0085772818143,4615.4780349127495,1889.1776927676578
2017-01-20,2017,1,Q1 2017,1,January,2017-01,3,4,Friday,0,Historical,767.838,1398.9453712794275,-2229.6456136032675,5349.311175975481,1889.8998131274043
2017-01-21,2017,1,Q1 2017,1,January,2017-01,3,5,Saturday,1,Historical,2546.643,1377.3407684204888,-2587.3613262156973,5323.780884471275,1890.621933487151
2017-01-22,2017,1,Q1 2017,1,January,2017-01,3,6,Sunday,1,Historical,4212.372,1909.7043861894456,-2082.081402553334,5964.139304648361,1891.3440538468974
2017-01-23,2017,1,Q1 2017,1,January,2017-01,4,0,Monday,0,Historical,450.334,2116.3958928348375,-2024.9775715157102,5962.591306831762,1892.0661742066443
2017-01-24,2017,1,Q1 2017,1,January,2017-01,4,1,Tuesday,0,Historical,418.66599999999994,1778.7470277645739,-2139.3001772015823,5729.513408193972,1892.788294566391
2017-01-26,2017,1,Q1 2017,1,January,2017-01,4,3,Thursday,0,Historical,3055.2799999999997,1670.4204206723084,-2296.758259129985,5763.077255832719,1894.2325352858836
2017-01-27,2017,1,Q1 2017,1,January,2017-01,4,4,Friday,0,Historical,331.914,1418.810889095724,-2679.454178599132,5420.654819099784,1894.9546556456305
2017-01-28,2017,1,Q1 2017,1,January,2017-01,4,5,Saturday,1,Historical,1007.52,723.0938619072092,-3061.157711631994,4707.734494902447,1895.6767760053767
2017-01-29,2017,1,Q1 2017,1,January,2017-01,4,6,Sunday,1,Historical,294.842,1276.5376329486426,-2609.4075241085875,5152.363913568096,1896.3988963651236
2017-01-30,2017,1,Q1 2017,1,January,2017-01,5,0,Monday,0,Historical,3749.335,2116.823510056269,-1977.1065705030114,6003.485615546705,1897.1210167248698
2017-02-02,2017,1,Q1 2017,2,February,2017-02,5,3,Thursday,0,Historical,913.354,2477.021645367975,-1308.9685693715223,6459.700306179574,1899.2873778041098
2017-02-03,2017,1,Q1 2017,2,February,2017-02,5,4,Friday,0,Historical,922.327,2038.5615169032005,-1610.5084014958572,5848.259523124668,1900.0094981638563
2017-02-04,2017,1,Q1 2017,2,February,2017-02,5,5,Saturday,1,Historical,32.67,1131.1150558074125,-2866.1851653055674,5242.3492755691,1900.731618523603
2017-02-05,2017,1,Q1 2017,2,February,2017-02,5,6,Sunday,1,Historical,2263.012,1198.4118383568727,-2966.7398240771013,5118.825280699187,1901.4537388833496
2017-02-06,2017,1,Q1 2017,2,February,2017-02,6,0,Monday,0,Historical,904.354,1180.386300637908,-2750.5993125998075,5000.464331247088,1902.175859243096
2017-02-09,2017,1,Q1 2017,2,February,2017-02,6,3,Thursday,0,Historical,773.7639999999999,818.9922613369957,-3208.6061120080835,4818.894905704766,1904.342220322336
2017-02-10,2017,1,Q1 2017,2,February,2017-02,6,4,Friday,0,Historical,227.103,1052.7918428629823,-2498.5714395998034,4967.362990920155,1905.0643406820823
2017-02-11,2017,1,Q1 2017,2,February,2017-02,6,5,Saturday,1,Historical,1241.516,528.892335843743,-3442.2047345190736,4620.389973392499,1905.7864610418292
2017-02-13,2017,1,Q1 2017,2,February,2017-02,7,0,Monday,0,Historical,1058.43,359.85766042236264,-3722.5547756568076,4490.699025265788,1907.2307017613223
2017-02-16,2017,1,Q1 2017,2,February,2017-02,7,3,Thursday,0,Historical,1337.442,-268.15703238345185,-4136.890209224167,3414.3864065338958,1909.397062840562
2017-02-17,2017,1,Q1 2017,2,February,2017-02,7,4,Friday,0,Historical,2964.8174,-22.052037020973497,-3923.667282617228,4004.498330350171,1910.1191832003085
2017-02-18,2017,1,Q1 2017,2,February,2017-02,7,5,Saturday,1,Historical,287.326,-168.05689624980275,-4424.013982084073,3908.107146107388,1910.841303560055
2017-02-19,2017,1,Q1 2017,2,February,2017-02,7,6,Sunday,1,Historical,1314.59,615.6955371796392,-3128.5216735160247,4893.486170685035,1911.5634239198016
2017-02-20,2017,1,Q1 2017,2,February,2017-02,8,0,Monday,0,Historical,1150.29,1186.9742037764968,-2864.9338534977574,5096.036985455872,1912.2855442795483
2017-02-21,2017,1,Q1 2017,2,February,2017-02,8,1,Tuesday,0,Historical,47.904,1025.8628266213464,-2826.2546486090837,5012.68273457023,1913.0076646392947
2017-02-23,2017,1,Q1 2017,2,February,2017-02,8,3,Thursday,0,Historical,117.79999999999998,1269.1830567202978,-2812.85299703785,5116.502321121637,1914.4519053587878
2017-02-24,2017,1,Q1 2017,2,February,2017-02,8,4,Friday,0,Historical,1448.676,1559.213462022189,-2354.902789761309,5684.39927942779,1915.1740257185347
2017-02-25,2017,1,Q1 2017,2,February,2017-02,8,5,Saturday,1,Historical,430.49199999999996,1174.1486516323387,-2629.7100752928213,5322.807187979761,1915.896146078281
2017-02-26,2017,1,Q1 2017,2,February,2017-02,8,6,Sunday,1,Historical,2847.6459999999997,1306.576330998334,-2478.5029374040305,5259.650726542618,1916.6182664380274
2017-02-28,2017,1,Q1 2017,2,February,2017-02,9,1,Tuesday,0,Historical,17.62,713.0358159181014,-3297.748617066301,4526.730669330018,1918.062507157521
2017-03-02,2017,1,Q1 2017,3,March,2017-03,9,3,Thursday,0,Historical,1450.126,2106.9988059413395,-1646.5661949485288,6062.563130311877,1919.506747877014
2017-03-03,2017,1,Q1 2017,3,March,2017-03,9,4,Friday,0,Historical,2000.1039999999998,2856.2367738767366,-1209.535529831912,7217.552145092944,1920.2288682367605
2017-03-04,2017,1,Q1 2017,3,March,2017-03,9,5,Saturday,1,Historical,228.822,2503.6755477895626,-1714.2176055280318,6240.223006494822,1920.9509885965072
2017-03-05,2017,1,Q1 2017,3,March,2017-03,9,6,Sunday,1,Historical,1240.02,2527.7058347002107,-1613.556624454758,6401.231942188625,1921.6731089562536
2017-03-06,2017,1,Q1 2017,3,March,2017-03,10,0,Monday,0,Historical,778.236,2329.7210853986585,-1847.5912880059388,6013.349356370135,1922.3952293160003
2017-03-07,2017,1,Q1 2017,3,March,2017-03,10,1,Tuesday,0,Historical,166.59,1772.7416649780735,-2316.4256968924333,5472.504611719474,1923.1173496757467
2017-03-08,2017,1,Q1 2017,3,March,2017-03,10,2,Wednesday,0,Historical,843.1,713.2201753081097,-3375.7148325667877,4721.891784968017,1923.8394700354934
2017-03-09,2017,1,Q1 2017,3,March,2017-03,10,3,Thursday,0,Historical,710.804,1769.1600903642936,-2169.2870827261563,5709.48796768224,1924.5615903952398
2017-03-10,2017,1,Q1 2017,3,March,2017-03,10,4,Friday,0,Historical,1252.952,1874.0511057862375,-1810.4213380130773,5714.765544169247,1925.2837107549865
2017-03-11,2017,1,Q1 2017,3,March,2017-03,10,5,Saturday,1,Historical,1973.708,1537.132509808389,-2585.350389364449,5608.249800828265,1926.0058311147334
2017-03-12,2017,1,Q1 2017,3,March,2017-03,10,6,Sunday,1,Historical,353.28,2132.4360072504765,-2041.8119968233266,5921.279739160797,1926.7279514744796
2017-03-13,2017,1,Q1 2017,3,March,2017-03,11,0,Monday,0,Historical,4791.35,2554.1898433164324,-1149.587875931723,6346.098643966332,1927.450071834226
2017-03-14,2017,1,Q1 2017,3,March,2017-03,11,1,Tuesday,0,Historical,49.616,2322.971107717547,-2015.72223111055,6366.05823314944,1928.1721921939727
2017-03-16,2017,1,Q1 2017,3,March,2017-03,11,3,Thursday,0,Historical,2014.381,2577.9846814245166,-1254.8078695725526,6499.86353333502,1929.6164329134658
2017-03-17,2017,1,Q1 2017,3,March,2017-03,11,4,Friday,0,Historical,542.746,2817.9686474028795,-966.553100065681,6876.443989282068,1930.3385532732127
2017-03-18,2017,1,Q1 2017,3,March,2017-03,11,5,Saturday,1,Historical,1027.758,2398.7714157267105,-1530.0465289291767,6124.474841099329,1931.0606736329592
2017-03-19,2017,1,Q1 2017,3,March,2017-03,11,6,Sunday,1,Historical,2166.248,2659.593865152271,-1296.2449698776468,6595.720085714552,1931.7827939927058
2017-03-20,2017,1,Q1 2017,3,March,2017-03,12,0,Monday,0,Historical,899.568,2758.0651073110625,-1341.9208823469849,6967.899499762951,1932.5049143524523
2017-03-21,2017,1,Q1 2017,3,March,2017-03,12,1,Tuesday,0,Historical,3332.636,2474.720847301753,-1349.402972958071,6690.588867296231,1933.2270347121985
2017-03-23,2017,1,Q1 2017,3,March,2017-03,12,3,Thursday,0,Historical,14816.068,2956.158698742378,-936.150434921914,6933.113903423565,1934.671275431692
2017-03-24,2017,1,Q1 2017,3,March,2017-03,12,4,Friday,0,Historical,1257.298,3074.3524244393125,-941.5996482753256,7019.224407866604,1935.3933957914385
2017-03-25,2017,1,Q1 2017,3,March,2017-03,12,5,Saturday,1,Historical,3567.026,2508.434891223066,-1610.6870531692925,6312.982322810141,1936.1155161511851
2017-03-26,2017,1,Q1 2017,3,March,2017-03,12,6,Sunday,1,Historical,3252.88,2736.256990653852,-1282.3491756355559,6672.649525597922,1936.8376365109316
2017-03-27,2017,1,Q1 2017,3,March,2017-03,13,0,Monday,0,Historical,2933.516,2725.7454417869562,-1077.2205607045994,6874.922301438299,1937.5597568706783
2017-03-28,2017,1,Q1 2017,3,March,2017-03,13,1,Tuesday,0,Historical,1504.702,1959.1613308069736,-1980.4062295954432,5996.980907675431,1938.2818772304247
2017-03-29,2017,1,Q1 2017,3,March,2017-03,13,2,Wednesday,0,Historical,81.4,387.8502792445059,-3348.2152595258353,4547.018984597828,1939.0039975901714
2017-03-30,2017,1,Q1 2017,3,March,2017-03,13,3,Thursday,0,Historical,656.407,1135.9631487609342,-3079.3302574011327,4719.792364209215,1939.7261179499178
2017-03-31,2017,1,Q1 2017,3,March,2017-03,13,4,Friday,0,Historical,4981.010799999999,1481.345190903329,-2271.546058257431,5604.60882906252,1940.4482383096645
2017-04-01,2017,2,Q2 2017,4,April,2017-04,13,5,Saturday,1,Historical,5972.988,1809.320482987613,-1913.7292772505305,5652.959923111374,1941.170358669411
2017-04-02,2017,2,Q2 2017,4,April,2017-04,13,6,Sunday,1,Historical,822.97,3008.4761716935177,-988.5724230333176,6933.382501445992,1941.8924790291576
2017-04-03,2017,2,Q2 2017,4,April,2017-04,14,0,Monday,0,Historical,32.528,3553.8094388875547,-883.7112138384168,7492.6798726185725,1942.6145993889045
2017-04-04,2017,2,Q2 2017,4,April,2017-04,14,1,Tuesday,0,Historical,808.47,2933.3711068027274,-1017.0028933217135,6963.097659285283,1943.336719748651
2017-04-05,2017,2,Q2 2017,4,April,2017-04,14,2,Wednesday,0,Historical,,1347.1985819955094,-2839.9629989245996,5341.193727672603,1944.0588401083971
2017-04-06,2017,2,Q2 2017,4,April,2017-04,14,3,Thursday,0,Historical,114.41999999999999,1930.748665888531,-2160.5749883678423,6082.255211499807,1944.780960468144
2017-04-07,2017,2,Q2 2017,4,April,2017-04,14,4,Friday,0,Historical,1971.2905,1689.957697464672,-2272.778432223131,5772.522636420066,1945.5030808278907
2017-04-08,2017,2,Q2 2017,4,April,2017-04,14,5,Saturday,1,Historical,6401.93,962.5035461916159,-2824.303731113779,5014.365307384562,1946.2252011876371
2017-04-09,2017,2,Q2 2017,4,April,2017-04,14,6,Sunday,1,Historical,1626.71,1124.6102224849615,-2604.5712976159457,4859.943748727161,1946.9473215473834
2017-04-10,2017,2,Q2 2017,4,April,2017-04,15,0,Monday,0,Historical,755.529,1323.9399348799982,-2722.226594384797,5332.746948213134,1947.6694419071302
2017-04-11,2017,2,Q2 2017,4,April,2017-04,15,1,Tuesday,0,Historical,319.806,1263.7529419458817,-2690.683306209006,5111.451280878536,1948.391562266877
2017-04-12,2017,2,Q2 2017,4,April,2017-04,15,2,Wednesday,0,Historical,69.66,703.7910887342399,-3299.9805810064886,4602.559418477722,1949.1136826266234
